userId,itemId,item_label,pred_mle_top5,pred_mle_top10,abs_diff
78998,118758,I1,1.5,1.5,0.0
79005,118758,I1,1.5,1.5,0.0
79011,118758,I1,1.5,1.5,0.0
79013,118758,I1,1.5,1.5,0.0
79034,118758,I1,1.5,1.5,0.0
79044,118758,I1,1.5,1.5,0.0
79049,118758,I1,1.5,1.5,0.0
79064,118758,I1,1.5,1.5,0.0
79066,118758,I1,1.5,1.5,0.0
79089,118758,I1,1.5,1.5,0.0
79130,118758,I1,1.5,1.5,0.0
79135,118758,I1,1.5,1.5,0.0
79140,118758,I1,1.5,1.5,0.0
79146,118758,I1,1.5,1.5,0.0
79147,118758,I1,1.5,1.5,0.0
79159,118758,I1,1.5,1.5,0.0
79166,118758,I1,1.5,1.5,0.0
79176,118758,I1,1.5,1.5,0.0
79177,118758,I1,1.5,1.5,0.0
79181,118758,I1,1.5,1.5,0.0
79192,118758,I1,1.5,1.5,0.0
79197,118758,I1,1.5,1.5,0.0
79208,118758,I1,1.5,1.5,0.0
79214,118758,I1,1.5,1.5,0.0
79215,118758,I1,1.5,1.5,0.0
79219,118758,I1,1.5,1.5,0.0
79237,118758,I1,1.5,1.5,0.0
79251,118758,I1,1.5,1.5,0.0
79260,118758,I1,1.5,1.5,0.0
79261,118758,I1,1.5,1.5,0.0
79290,118758,I1,1.5,1.5,0.0
79292,118758,I1,1.5,1.5,0.0
79297,118758,I1,1.5,1.5,0.0
79301,118758,I1,1.5,1.5,0.0
79333,118758,I1,1.5,1.5,0.0
79344,118758,I1,1.5,1.5,0.0
79347,118758,I1,1.5,1.5,0.0
79353,118758,I1,1.5,1.5,0.0
79357,118758,I1,1.5,1.5,0.0
79366,118758,I1,1.5,1.5,0.0
79374,118758,I1,1.5,1.5,0.0
79386,118758,I1,1.5,1.5,0.0
79390,118758,I1,1.5,1.5,0.0
79393,118758,I1,1.5,1.5,0.0
79394,118758,I1,1.5,1.5,0.0
79401,118758,I1,1.5,1.5,0.0
79405,118758,I1,1.5,1.5,0.0
79419,118758,I1,1.5,1.5,0.0
79425,118758,I1,1.5,1.5,0.0
79432,118758,I1,1.5,1.5,0.0
79433,118758,I1,1.5,1.5,0.0
79437,118758,I1,1.5,1.5,0.0
79442,118758,I1,1.5,1.5,0.0
79460,118758,I1,1.5,1.5,0.0
79462,118758,I1,1.5,1.5,0.0
79469,118758,I1,1.5,1.5,0.0
79473,118758,I1,1.5,1.5,0.0
79474,118758,I1,1.5,1.5,0.0
79477,118758,I1,1.5,1.5,0.0
79479,118758,I1,1.5,1.5,0.0
79484,118758,I1,1.5,1.5,0.0
79494,118758,I1,1.5,1.5,0.0
79499,118758,I1,1.5,1.5,0.0
79516,118758,I1,1.5,1.5,0.0
79520,118758,I1,1.5,1.5,0.0
79521,118758,I1,1.5,1.5,0.0
79531,118758,I1,1.5,1.5,0.0
79537,118758,I1,1.5,1.5,0.0
79565,118758,I1,1.5,1.5,0.0
79578,118758,I1,1.5,1.5,0.0
79579,118758,I1,1.5,1.5,0.0
79585,118758,I1,1.5,1.5,0.0
79587,118758,I1,1.5,1.5,0.0
79589,118758,I1,1.5,1.5,0.0
79594,118758,I1,1.5,1.5,0.0
79599,118758,I1,1.5,1.5,0.0
79608,118758,I1,1.5,1.5,0.0
79629,118758,I1,1.5,1.5,0.0
79630,118758,I1,1.5,1.5,0.0
79636,118758,I1,1.5,1.5,0.0
79639,118758,I1,1.5,1.5,0.0
79643,118758,I1,1.5,1.5,0.0
79652,118758,I1,1.5,1.5,0.0
79661,118758,I1,1.5,1.5,0.0
79675,118758,I1,1.5,1.5,0.0
79684,118758,I1,1.5,1.5,0.0
79687,118758,I1,1.5,1.5,0.0
79699,118758,I1,1.5,1.5,0.0
79700,118758,I1,1.5,1.5,0.0
79713,118758,I1,1.5,1.5,0.0
79725,118758,I1,1.5,1.5,0.0
79766,118758,I1,1.5,1.5,0.0
79768,118758,I1,1.5,1.5,0.0
79778,118758,I1,1.5,1.5,0.0
79783,118758,I1,1.5,1.5,0.0
79790,118758,I1,1.5,1.5,0.0
79809,118758,I1,1.5,1.5,0.0
79820,118758,I1,1.5,1.5,0.0
79825,118758,I1,1.5,1.5,0.0
79828,118758,I1,1.5,1.5,0.0
79833,118758,I1,1.5,1.5,0.0
79847,118758,I1,1.5,1.5,0.0
79870,118758,I1,1.5,1.5,0.0
79871,118758,I1,1.5,1.5,0.0
79877,118758,I1,1.5,1.5,0.0
79881,118758,I1,1.5,1.5,0.0
79886,118758,I1,1.5,1.5,0.0
79892,118758,I1,1.5,1.5,0.0
79895,118758,I1,1.5,1.5,0.0
79902,118758,I1,1.5,1.5,0.0
79911,118758,I1,1.5,1.5,0.0
79913,118758,I1,1.5,1.5,0.0
79925,118758,I1,1.5,1.5,0.0
79927,118758,I1,1.5,1.5,0.0
79928,118758,I1,1.5,1.5,0.0
79938,118758,I1,1.5,1.5,0.0
79945,118758,I1,1.5,1.5,0.0
79961,118758,I1,1.5,1.5,0.0
79967,118758,I1,1.5,1.5,0.0
79971,118758,I1,1.5,1.5,0.0
79984,118758,I1,1.5,1.5,0.0
79986,118758,I1,1.5,1.5,0.0
79989,118758,I1,1.5,1.5,0.0
79993,118758,I1,1.5,1.5,0.0
80006,118758,I1,1.5,1.5,0.0
80007,118758,I1,1.5,1.5,0.0
80015,118758,I1,1.5,1.5,0.0
80020,118758,I1,1.5,1.5,0.0
80024,118758,I1,1.5,1.5,0.0
80034,118758,I1,1.5,1.5,0.0
80043,118758,I1,1.5,1.5,0.0
80048,118758,I1,1.5,1.5,0.0
80053,118758,I1,1.5,1.5,0.0
80057,118758,I1,1.5,1.5,0.0
80061,118758,I1,1.5,1.5,0.0
80065,118758,I1,1.5,1.5,0.0
80078,118758,I1,1.5,1.5,0.0
80081,118758,I1,1.5,1.5,0.0
80087,118758,I1,1.5,1.5,0.0
80092,118758,I1,1.5,1.5,0.0
80095,118758,I1,1.5,1.5,0.0
80099,118758,I1,1.5,1.5,0.0
80101,118758,I1,1.5,1.5,0.0
80103,118758,I1,1.5,1.5,0.0
80119,118758,I1,1.5,1.5,0.0
80127,118758,I1,1.5,1.5,0.0
80140,118758,I1,1.5,1.5,0.0
80145,118758,I1,1.5,1.5,0.0
80155,118758,I1,1.5,1.5,0.0
80163,118758,I1,1.5,1.5,0.0
80166,118758,I1,1.5,1.5,0.0
80177,118758,I1,1.5,1.5,0.0
80185,118758,I1,1.5,1.5,0.0
80191,118758,I1,1.5,1.5,0.0
80196,118758,I1,1.5,1.5,0.0
80207,118758,I1,1.5,1.5,0.0
80212,118758,I1,1.5,1.5,0.0
80219,118758,I1,1.5,1.5,0.0
80220,118758,I1,1.5,1.5,0.0
80232,118758,I1,1.5,1.5,0.0
80240,118758,I1,1.5,1.5,0.0
80243,118758,I1,1.5,1.5,0.0
80252,118758,I1,1.5,1.5,0.0
80260,118758,I1,1.5,1.5,0.0
80276,118758,I1,1.5,1.5,0.0
80285,118758,I1,1.5,1.5,0.0
80290,118758,I1,1.5,1.5,0.0
80294,118758,I1,1.5,1.5,0.0
80299,118758,I1,1.5,1.5,0.0
80322,118758,I1,1.5,1.5,0.0
80334,118758,I1,1.5,1.5,0.0
80337,118758,I1,1.5,1.5,0.0
80352,118758,I1,1.5,1.5,0.0
80366,118758,I1,1.5,1.5,0.0
80375,118758,I1,1.5,1.5,0.0
80376,118758,I1,1.5,1.5,0.0
80377,118758,I1,1.5,1.5,0.0
80386,118758,I1,1.5,1.5,0.0
80387,118758,I1,1.5,1.5,0.0
80391,118758,I1,1.5,1.5,0.0
80396,118758,I1,1.5,1.5,0.0
80397,118758,I1,1.5,1.5,0.0
80406,118758,I1,1.5,1.5,0.0
80408,118758,I1,1.5,1.5,0.0
80417,118758,I1,1.5,1.5,0.0
80425,118758,I1,1.5,1.5,0.0
80426,118758,I1,1.5,1.5,0.0
80436,118758,I1,1.5,1.5,0.0
80439,118758,I1,1.5,1.5,0.0
80442,118758,I1,1.5,1.5,0.0
80449,118758,I1,1.5,1.5,0.0
80459,118758,I1,1.5,1.5,0.0
80460,118758,I1,1.5,1.5,0.0
80465,118758,I1,1.5,1.5,0.0
80470,118758,I1,1.5,1.5,0.0
80487,118758,I1,1.5,1.5,0.0
80488,118758,I1,1.5,1.5,0.0
80494,118758,I1,1.5,1.5,0.0
80501,118758,I1,1.5,1.5,0.0
80514,118758,I1,1.5,1.5,0.0
80528,118758,I1,1.5,1.5,0.0
80533,118758,I1,1.5,1.5,0.0
80537,118758,I1,1.5,1.5,0.0
80539,118758,I1,1.5,1.5,0.0
80558,118758,I1,1.5,1.5,0.0
80569,118758,I1,1.5,1.5,0.0
80572,118758,I1,1.5,1.5,0.0
80590,118758,I1,1.5,1.5,0.0
80593,118758,I1,1.5,1.5,0.0
80598,118758,I1,1.5,1.5,0.0
80625,118758,I1,1.5,1.5,0.0
80634,118758,I1,1.5,1.5,0.0
80640,118758,I1,1.5,1.5,0.0
80644,118758,I1,1.5,1.5,0.0
80651,118758,I1,1.5,1.5,0.0
80655,118758,I1,1.5,1.5,0.0
80662,118758,I1,1.5,1.5,0.0
80668,118758,I1,1.5,1.5,0.0
80671,118758,I1,1.5,1.5,0.0
80675,118758,I1,1.5,1.5,0.0
80677,118758,I1,1.5,1.5,0.0
80693,118758,I1,1.5,1.5,0.0
80694,118758,I1,1.5,1.5,0.0
80730,118758,I1,1.5,1.5,0.0
80731,118758,I1,1.5,1.5,0.0
80734,118758,I1,1.5,1.5,0.0
80735,118758,I1,1.5,1.5,0.0
80743,118758,I1,1.5,1.5,0.0
80746,118758,I1,1.5,1.5,0.0
80755,118758,I1,1.5,1.5,0.0
80759,118758,I1,1.5,1.5,0.0
80762,118758,I1,1.5,1.5,0.0
80771,118758,I1,1.5,1.5,0.0
80778,118758,I1,1.5,1.5,0.0
80788,118758,I1,1.5,1.5,0.0
80799,118758,I1,1.5,1.5,0.0
80828,118758,I1,1.5,1.5,0.0
80833,118758,I1,1.5,1.5,0.0
80844,118758,I1,1.5,1.5,0.0
80846,118758,I1,1.5,1.5,0.0
80853,118758,I1,1.5,1.5,0.0
80870,118758,I1,1.5,1.5,0.0
80874,118758,I1,1.5,1.5,0.0
80880,118758,I1,1.5,1.5,0.0
80884,118758,I1,1.5,1.5,0.0
80885,118758,I1,1.5,1.5,0.0
80886,118758,I1,1.5,1.5,0.0
80888,118758,I1,1.5,1.5,0.0
80889,118758,I1,1.5,1.5,0.0
80898,118758,I1,1.5,1.5,0.0
80902,118758,I1,1.5,1.5,0.0
80903,118758,I1,1.5,1.5,0.0
80910,118758,I1,1.5,1.5,0.0
80914,118758,I1,1.5,1.5,0.0
80920,118758,I1,1.5,1.5,0.0
80923,118758,I1,1.5,1.5,0.0
80928,118758,I1,1.5,1.5,0.0
80932,118758,I1,1.5,1.5,0.0
80946,118758,I1,1.5,1.5,0.0
80947,118758,I1,1.5,1.5,0.0
80951,118758,I1,1.5,1.5,0.0
80952,118758,I1,1.5,1.5,0.0
80954,118758,I1,1.5,1.5,0.0
80960,118758,I1,1.5,1.5,0.0
80961,118758,I1,1.5,1.5,0.0
80994,118758,I1,1.5,1.5,0.0
81000,118758,I1,1.5,1.5,0.0
81002,118758,I1,1.5,1.5,0.0
81006,118758,I1,1.5,1.5,0.0
81014,118758,I1,1.5,1.5,0.0
81024,118758,I1,1.5,1.5,0.0
81025,118758,I1,1.5,1.5,0.0
81037,118758,I1,1.5,1.5,0.0
81041,118758,I1,1.5,1.5,0.0
81044,118758,I1,1.5,1.5,0.0
81045,118758,I1,1.5,1.5,0.0
81052,118758,I1,1.5,1.5,0.0
81054,118758,I1,1.5,1.5,0.0
81057,118758,I1,1.5,1.5,0.0
81060,118758,I1,1.5,1.5,0.0
81087,118758,I1,1.5,1.5,0.0
81093,118758,I1,1.5,1.5,0.0
81099,118758,I1,1.5,1.5,0.0
81117,118758,I1,1.5,1.5,0.0
81120,118758,I1,1.5,1.5,0.0
81126,118758,I1,1.5,1.5,0.0
81136,118758,I1,1.5,1.5,0.0
81144,118758,I1,1.5,1.5,0.0
81147,118758,I1,1.5,1.5,0.0
81180,118758,I1,1.5,1.5,0.0
81194,118758,I1,1.5,1.5,0.0
81207,118758,I1,1.5,1.5,0.0
81212,118758,I1,1.5,1.5,0.0
81218,118758,I1,1.5,1.5,0.0
81228,118758,I1,1.5,1.5,0.0
81230,118758,I1,1.5,1.5,0.0
81235,118758,I1,1.5,1.5,0.0
81257,118758,I1,1.5,1.5,0.0
81263,118758,I1,1.5,1.5,0.0
81266,118758,I1,1.5,1.5,0.0
81268,118758,I1,1.5,1.5,0.0
81272,118758,I1,1.5,1.5,0.0
81293,118758,I1,1.5,1.5,0.0
81310,118758,I1,1.5,1.5,0.0
81324,118758,I1,1.5,1.5,0.0
81336,118758,I1,1.5,1.5,0.0
81338,118758,I1,1.5,1.5,0.0
81343,118758,I1,1.5,1.5,0.0
81345,118758,I1,1.5,1.5,0.0
81351,118758,I1,1.5,1.5,0.0
81372,118758,I1,1.5,1.5,0.0
81374,118758,I1,1.5,1.5,0.0
81377,118758,I1,1.5,1.5,0.0
81380,118758,I1,1.5,1.5,0.0
81387,118758,I1,1.5,1.5,0.0
81389,118758,I1,1.5,1.5,0.0
81412,118758,I1,1.5,1.5,0.0
81418,118758,I1,1.5,1.5,0.0
81427,118758,I1,1.5,1.5,0.0
81430,118758,I1,1.5,1.5,0.0
81437,118758,I1,1.5,1.5,0.0
81440,118758,I1,1.5,1.5,0.0
81455,118758,I1,1.5,1.5,0.0
81459,118758,I1,1.5,1.5,0.0
81460,118758,I1,1.5,1.5,0.0
81462,118758,I1,1.5,1.5,0.0
81468,118758,I1,1.5,1.5,0.0
81469,118758,I1,1.5,1.5,0.0
81474,118758,I1,1.5,1.5,0.0
81476,118758,I1,1.5,1.5,0.0
81487,118758,I1,1.5,1.5,0.0
81493,118758,I1,1.5,1.5,0.0
81497,118758,I1,1.5,1.5,0.0
81505,118758,I1,1.5,1.5,0.0
81507,118758,I1,1.5,1.5,0.0
81510,118758,I1,1.5,1.5,0.0
81521,118758,I1,1.5,1.5,0.0
81523,118758,I1,1.5,1.5,0.0
81525,118758,I1,1.5,1.5,0.0
81542,118758,I1,1.5,1.5,0.0
81556,118758,I1,1.5,1.5,0.0
81575,118758,I1,1.5,1.5,0.0
81578,118758,I1,1.5,1.5,0.0
81581,118758,I1,1.5,1.5,0.0
81589,118758,I1,1.5,1.5,0.0
81596,118758,I1,1.5,1.5,0.0
81597,118758,I1,1.5,1.5,0.0
81601,118758,I1,1.5,1.5,0.0
81605,118758,I1,1.5,1.5,0.0
81608,118758,I1,1.5,1.5,0.0
81618,118758,I1,1.5,1.5,0.0
81627,118758,I1,1.5,1.5,0.0
81628,118758,I1,1.5,1.5,0.0
81640,118758,I1,1.5,1.5,0.0
81646,118758,I1,1.5,1.5,0.0
81652,118758,I1,1.5,1.5,0.0
81661,118758,I1,1.5,1.5,0.0
81674,118758,I1,1.5,1.5,0.0
81677,118758,I1,1.5,1.5,0.0
81685,118758,I1,1.5,1.5,0.0
81688,118758,I1,1.5,1.5,0.0
81701,118758,I1,1.5,1.5,0.0
81712,118758,I1,1.5,1.5,0.0
81718,118758,I1,1.5,1.5,0.0
81723,118758,I1,1.5,1.5,0.0
81734,118758,I1,1.5,1.5,0.0
81740,118758,I1,1.5,1.5,0.0
81747,118758,I1,1.5,1.5,0.0
81771,118758,I1,1.5,1.5,0.0
81775,118758,I1,1.5,1.5,0.0
81805,118758,I1,1.5,1.5,0.0
81809,118758,I1,1.5,1.5,0.0
81811,118758,I1,1.5,1.5,0.0
81820,118758,I1,1.5,1.5,0.0
81823,118758,I1,1.5,1.5,0.0
81824,118758,I1,1.5,1.5,0.0
81833,118758,I1,1.5,1.5,0.0
81842,118758,I1,1.5,1.5,0.0
81854,118758,I1,1.5,1.5,0.0
81860,118758,I1,1.5,1.5,0.0
81882,118758,I1,1.5,1.5,0.0
81888,118758,I1,1.5,1.5,0.0
81908,118758,I1,1.5,1.5,0.0
81921,118758,I1,1.5,1.5,0.0
81936,118758,I1,1.5,1.5,0.0
81938,118758,I1,1.5,1.5,0.0
81940,118758,I1,1.5,1.5,0.0
81944,118758,I1,1.5,1.5,0.0
81946,118758,I1,1.5,1.5,0.0
81951,118758,I1,1.5,1.5,0.0
81960,118758,I1,1.5,1.5,0.0
81977,118758,I1,1.5,1.5,0.0
81995,118758,I1,1.5,1.5,0.0
82034,118758,I1,1.5,1.5,0.0
82042,118758,I1,1.5,1.5,0.0
82055,118758,I1,1.5,1.5,0.0
82057,118758,I1,1.5,1.5,0.0
82062,118758,I1,1.5,1.5,0.0
82067,118758,I1,1.5,1.5,0.0
82082,118758,I1,1.5,1.5,0.0
82092,118758,I1,1.5,1.5,0.0
82101,118758,I1,1.5,1.5,0.0
82103,118758,I1,1.5,1.5,0.0
82104,118758,I1,1.5,1.5,0.0
82132,118758,I1,1.5,1.5,0.0
82134,118758,I1,1.5,1.5,0.0
82148,118758,I1,1.5,1.5,0.0
82154,118758,I1,1.5,1.5,0.0
82172,118758,I1,1.5,1.5,0.0
82199,118758,I1,1.5,1.5,0.0
82211,118758,I1,1.5,1.5,0.0
82215,118758,I1,1.5,1.5,0.0
82216,118758,I1,1.5,1.5,0.0
82220,118758,I1,1.5,1.5,0.0
82228,118758,I1,1.5,1.5,0.0
82230,118758,I1,1.5,1.5,0.0
82253,118758,I1,1.5,1.5,0.0
82267,118758,I1,1.5,1.5,0.0
82273,118758,I1,1.5,1.5,0.0
82304,118758,I1,1.5,1.5,0.0
82335,118758,I1,1.5,1.5,0.0
82337,118758,I1,1.5,1.5,0.0
82348,118758,I1,1.5,1.5,0.0
82352,118758,I1,1.5,1.5,0.0
82367,118758,I1,1.5,1.5,0.0
82389,118758,I1,1.5,1.5,0.0
82390,118758,I1,1.5,1.5,0.0
82400,118758,I1,1.5,1.5,0.0
82401,118758,I1,1.5,1.5,0.0
82403,118758,I1,1.5,1.5,0.0
82409,118758,I1,1.5,1.5,0.0
82414,118758,I1,1.5,1.5,0.0
82418,118758,I1,1.5,1.5,0.0
82438,118758,I1,1.5,1.5,0.0
82444,118758,I1,1.5,1.5,0.0
82449,118758,I1,1.5,1.5,0.0
82461,118758,I1,1.5,1.5,0.0
82466,118758,I1,1.5,1.5,0.0
82475,118758,I1,1.5,1.5,0.0
82477,118758,I1,1.5,1.5,0.0
82479,118758,I1,1.5,1.5,0.0
82480,118758,I1,1.5,1.5,0.0
82504,118758,I1,1.5,1.5,0.0
82506,118758,I1,1.5,1.5,0.0
82519,118758,I1,1.5,1.5,0.0
82521,118758,I1,1.5,1.5,0.0
82530,118758,I1,1.5,1.5,0.0
82539,118758,I1,1.5,1.5,0.0
82547,118758,I1,1.5,1.5,0.0
82552,118758,I1,1.5,1.5,0.0
82565,118758,I1,1.5,1.5,0.0
82571,118758,I1,1.5,1.5,0.0
82581,118758,I1,1.5,1.5,0.0
82607,118758,I1,1.5,1.5,0.0
82627,118758,I1,1.5,1.5,0.0
82632,118758,I1,1.5,1.5,0.0
82634,118758,I1,1.5,1.5,0.0
82648,118758,I1,1.5,1.5,0.0
82666,118758,I1,1.5,1.5,0.0
82670,118758,I1,1.5,1.5,0.0
82681,118758,I1,1.5,1.5,0.0
82682,118758,I1,1.5,1.5,0.0
82687,118758,I1,1.5,1.5,0.0
82690,118758,I1,1.5,1.5,0.0
82699,118758,I1,1.5,1.5,0.0
82707,118758,I1,1.5,1.5,0.0
82714,118758,I1,1.5,1.5,0.0
82739,118758,I1,1.5,1.5,0.0
82740,118758,I1,1.5,1.5,0.0
82745,118758,I1,1.5,1.5,0.0
82748,118758,I1,1.5,1.5,0.0
82764,118758,I1,1.5,1.5,0.0
82774,118758,I1,1.5,1.5,0.0
82783,118758,I1,1.5,1.5,0.0
82784,118758,I1,1.5,1.5,0.0
82803,118758,I1,1.5,1.5,0.0
82807,118758,I1,1.5,1.5,0.0
82825,118758,I1,1.5,1.5,0.0
82835,118758,I1,1.5,1.5,0.0
82837,118758,I1,1.5,1.5,0.0
82844,118758,I1,1.5,1.5,0.0
82849,118758,I1,1.5,1.5,0.0
82853,118758,I1,1.5,1.5,0.0
82855,118758,I1,1.5,1.5,0.0
82860,118758,I1,1.5,1.5,0.0
82862,118758,I1,1.5,1.5,0.0
82866,118758,I1,1.5,1.5,0.0
82871,118758,I1,1.5,1.5,0.0
82895,118758,I1,1.5,1.5,0.0
82897,118758,I1,1.5,1.5,0.0
82904,118758,I1,1.5,1.5,0.0
82907,118758,I1,1.5,1.5,0.0
82908,118758,I1,1.5,1.5,0.0
82922,118758,I1,1.5,1.5,0.0
82927,118758,I1,1.5,1.5,0.0
82958,118758,I1,1.5,1.5,0.0
82964,118758,I1,1.5,1.5,0.0
82968,118758,I1,1.5,1.5,0.0
82976,118758,I1,1.5,1.5,0.0
82978,118758,I1,1.5,1.5,0.0
82981,118758,I1,1.5,1.5,0.0
82992,118758,I1,1.5,1.5,0.0
83001,118758,I1,1.5,1.5,0.0
83003,118758,I1,1.5,1.5,0.0
83004,118758,I1,1.5,1.5,0.0
83006,118758,I1,1.5,1.5,0.0
83019,118758,I1,1.5,1.5,0.0
83025,118758,I1,1.5,1.5,0.0
83026,118758,I1,1.5,1.5,0.0
83031,118758,I1,1.5,1.5,0.0
83043,118758,I1,1.5,1.5,0.0
83052,118758,I1,1.5,1.5,0.0
83060,118758,I1,1.5,1.5,0.0
83063,118758,I1,1.5,1.5,0.0
83085,118758,I1,1.5,1.5,0.0
83090,118758,I1,1.5,1.5,0.0
83110,118758,I1,1.5,1.5,0.0
83120,118758,I1,1.5,1.5,0.0
83122,118758,I1,1.5,1.5,0.0
83126,118758,I1,1.5,1.5,0.0
83137,118758,I1,1.5,1.5,0.0
83148,118758,I1,1.5,1.5,0.0
83159,118758,I1,1.5,1.5,0.0
83169,118758,I1,1.5,1.5,0.0
83173,118758,I1,1.5,1.5,0.0
83176,118758,I1,1.5,1.5,0.0
83179,118758,I1,1.5,1.5,0.0
83187,118758,I1,1.5,1.5,0.0
83189,118758,I1,1.5,1.5,0.0
83218,118758,I1,1.5,1.5,0.0
83220,118758,I1,1.5,1.5,0.0
83223,118758,I1,1.5,1.5,0.0
83224,118758,I1,1.5,1.5,0.0
83231,118758,I1,1.5,1.5,0.0
83237,118758,I1,1.5,1.5,0.0
83238,118758,I1,1.5,1.5,0.0
83248,118758,I1,1.5,1.5,0.0
83256,118758,I1,1.5,1.5,0.0
83275,118758,I1,1.5,1.5,0.0
83279,118758,I1,1.5,1.5,0.0
83286,118758,I1,1.5,1.5,0.0
83290,118758,I1,1.5,1.5,0.0
83320,118758,I1,1.5,1.5,0.0
83322,118758,I1,1.5,1.5,0.0
83331,118758,I1,1.5,1.5,0.0
83334,118758,I1,1.5,1.5,0.0
83338,118758,I1,1.5,1.5,0.0
83349,118758,I1,1.5,1.5,0.0
83358,118758,I1,1.5,1.5,0.0
83359,118758,I1,1.5,1.5,0.0
83364,118758,I1,1.5,1.5,0.0
83382,118758,I1,1.5,1.5,0.0
83395,118758,I1,1.5,1.5,0.0
83439,118758,I1,1.5,1.5,0.0
83445,118758,I1,1.5,1.5,0.0
83462,118758,I1,1.5,1.5,0.0
83474,118758,I1,1.5,1.5,0.0
83477,118758,I1,1.5,1.5,0.0
83482,118758,I1,1.5,1.5,0.0
83510,118758,I1,1.5,1.5,0.0
83511,118758,I1,1.5,1.5,0.0
83521,118758,I1,1.5,1.5,0.0
83534,118758,I1,1.5,1.5,0.0
83554,118758,I1,1.5,1.5,0.0
83555,118758,I1,1.5,1.5,0.0
83560,118758,I1,1.5,1.5,0.0
83561,118758,I1,1.5,1.5,0.0
83567,118758,I1,1.5,1.5,0.0
83581,118758,I1,1.5,1.5,0.0
83589,118758,I1,1.5,1.5,0.0
83592,118758,I1,1.5,1.5,0.0
83596,118758,I1,1.5,1.5,0.0
83605,118758,I1,1.5,1.5,0.0
83615,118758,I1,1.5,1.5,0.0
83618,118758,I1,1.5,1.5,0.0
83624,118758,I1,1.5,1.5,0.0
83625,118758,I1,1.5,1.5,0.0
83656,118758,I1,1.5,1.5,0.0
83661,118758,I1,1.5,1.5,0.0
83682,118758,I1,1.5,1.5,0.0
83685,118758,I1,1.5,1.5,0.0
83689,118758,I1,1.5,1.5,0.0
83751,118758,I1,1.5,1.5,0.0
83752,118758,I1,1.5,1.5,0.0
83763,118758,I1,1.5,1.5,0.0
83764,118758,I1,1.5,1.5,0.0
83777,118758,I1,1.5,1.5,0.0
83781,118758,I1,1.5,1.5,0.0
83796,118758,I1,1.5,1.5,0.0
83822,118758,I1,1.5,1.5,0.0
83828,118758,I1,1.5,1.5,0.0
83837,118758,I1,1.5,1.5,0.0
83841,118758,I1,1.5,1.5,0.0
83842,118758,I1,1.5,1.5,0.0
83845,118758,I1,1.5,1.5,0.0
83856,118758,I1,1.5,1.5,0.0
83864,118758,I1,1.5,1.5,0.0
83865,118758,I1,1.5,1.5,0.0
83867,118758,I1,1.5,1.5,0.0
83870,118758,I1,1.5,1.5,0.0
83871,118758,I1,1.5,1.5,0.0
83899,118758,I1,1.5,1.5,0.0
83923,118758,I1,1.5,1.5,0.0
83935,118758,I1,1.5,1.5,0.0
83947,118758,I1,1.5,1.5,0.0
83949,118758,I1,1.5,1.5,0.0
83955,118758,I1,1.5,1.5,0.0
83959,118758,I1,1.5,1.5,0.0
83965,118758,I1,1.5,1.5,0.0
83970,118758,I1,1.5,1.5,0.0
84008,118758,I1,1.5,1.5,0.0
84010,118758,I1,1.5,1.5,0.0
84019,118758,I1,1.5,1.5,0.0
84022,118758,I1,1.5,1.5,0.0
84026,118758,I1,1.5,1.5,0.0
84031,118758,I1,1.5,1.5,0.0
84032,118758,I1,1.5,1.5,0.0
84061,118758,I1,1.5,1.5,0.0
84062,118758,I1,1.5,1.5,0.0
84063,118758,I1,1.5,1.5,0.0
84067,118758,I1,1.5,1.5,0.0
84071,118758,I1,1.5,1.5,0.0
84077,118758,I1,1.5,1.5,0.0
84088,118758,I1,1.5,1.5,0.0
84095,118758,I1,1.5,1.5,0.0
84107,118758,I1,1.5,1.5,0.0
84111,118758,I1,1.5,1.5,0.0
84115,118758,I1,1.5,1.5,0.0
84121,118758,I1,1.5,1.5,0.0
84128,118758,I1,1.5,1.5,0.0
84135,118758,I1,1.5,1.5,0.0
84156,118758,I1,1.5,1.5,0.0
84158,118758,I1,1.5,1.5,0.0
84160,118758,I1,1.5,1.5,0.0
84192,118758,I1,1.5,1.5,0.0
84207,118758,I1,1.5,1.5,0.0
84211,118758,I1,1.5,1.5,0.0
84230,118758,I1,1.5,1.5,0.0
84237,118758,I1,1.5,1.5,0.0
84248,118758,I1,1.5,1.5,0.0
84275,118758,I1,1.5,1.5,0.0
84278,118758,I1,1.5,1.5,0.0
84281,118758,I1,1.5,1.5,0.0
84293,118758,I1,1.5,1.5,0.0
84295,118758,I1,1.5,1.5,0.0
84302,118758,I1,1.5,1.5,0.0
84304,118758,I1,1.5,1.5,0.0
84316,118758,I1,1.5,1.5,0.0
84320,118758,I1,1.5,1.5,0.0
84348,118758,I1,1.5,1.5,0.0
84371,118758,I1,1.5,1.5,0.0
84374,118758,I1,1.5,1.5,0.0
84376,118758,I1,1.5,1.5,0.0
84379,118758,I1,1.5,1.5,0.0
84387,118758,I1,1.5,1.5,0.0
84392,118758,I1,1.5,1.5,0.0
84396,118758,I1,1.5,1.5,0.0
84397,118758,I1,1.5,1.5,0.0
84422,118758,I1,1.5,1.5,0.0
84433,118758,I1,1.5,1.5,0.0
84443,118758,I1,1.5,1.5,0.0
84454,118758,I1,1.5,1.5,0.0
84464,118758,I1,1.5,1.5,0.0
84466,118758,I1,1.5,1.5,0.0
84472,118758,I1,1.5,1.5,0.0
