userId,itemId,pred_top5,pred_top10,abs_diff,same_prediction
59086,118758,1.5,1.5,0.0,True
59098,118758,1.5,1.5,0.0,True
59134,118758,1.5,1.5,0.0,True
59137,118758,1.5,1.5,0.0,True
59140,118758,1.5,1.5,0.0,True
59148,118758,1.5,1.5,0.0,True
59149,118758,1.5,1.5,0.0,True
59151,118758,1.5,1.5,0.0,True
59153,118758,1.5,1.5,0.0,True
59154,118758,1.5,1.5,0.0,True
59167,118758,1.5,1.5,0.0,True
59196,118758,1.5,1.5,0.0,True
59197,118758,1.5,1.5,0.0,True
59200,118758,1.5,1.5,0.0,True
59202,118758,1.5,1.5,0.0,True
59205,118758,1.5,1.5,0.0,True
59226,118758,1.5,1.5,0.0,True
59234,118758,1.5,1.5,0.0,True
59238,118758,1.5,1.5,0.0,True
59241,118758,1.5,1.5,0.0,True
59253,118758,1.5,1.5,0.0,True
59263,118758,1.5,1.5,0.0,True
59269,118758,1.5,1.5,0.0,True
59271,118758,1.5,1.5,0.0,True
59285,118758,1.5,1.5,0.0,True
59286,118758,1.5,1.5,0.0,True
59288,118758,1.5,1.5,0.0,True
59301,118758,1.5,1.5,0.0,True
59302,118758,1.5,1.5,0.0,True
59316,118758,1.5,1.5,0.0,True
59332,118758,1.5,1.5,0.0,True
59338,118758,1.5,1.5,0.0,True
59340,118758,1.5,1.5,0.0,True
59345,118758,1.5,1.5,0.0,True
59348,118758,1.5,1.5,0.0,True
59349,118758,1.5,1.5,0.0,True
59359,118758,1.5,1.5,0.0,True
59362,118758,1.5,1.5,0.0,True
59365,118758,1.5,1.5,0.0,True
59366,118758,1.5,1.5,0.0,True
59378,118758,1.5,1.5,0.0,True
59388,118758,1.5,1.5,0.0,True
59393,118758,1.5,1.5,0.0,True
59406,118758,1.5,1.5,0.0,True
59407,118758,1.5,1.5,0.0,True
59409,118758,1.5,1.5,0.0,True
59414,118758,1.5,1.5,0.0,True
59429,118758,1.5,1.5,0.0,True
59431,118758,1.5,1.5,0.0,True
59445,118758,1.5,1.5,0.0,True
59457,118758,1.5,1.5,0.0,True
59477,118758,1.5,1.5,0.0,True
59479,118758,1.5,1.5,0.0,True
59482,118758,1.5,1.5,0.0,True
59485,118758,1.5,1.5,0.0,True
59528,118758,1.5,1.5,0.0,True
59531,118758,1.5,1.5,0.0,True
59538,118758,1.5,1.5,0.0,True
59543,118758,1.5,1.5,0.0,True
59544,118758,1.5,1.5,0.0,True
59555,118758,1.5,1.5,0.0,True
59558,118758,1.5,1.5,0.0,True
59574,118758,1.5,1.5,0.0,True
59583,118758,1.5,1.5,0.0,True
59585,118758,1.5,1.5,0.0,True
59589,118758,1.5,1.5,0.0,True
59597,118758,1.5,1.5,0.0,True
59601,118758,1.5,1.5,0.0,True
59603,118758,1.5,1.5,0.0,True
59628,118758,1.5,1.5,0.0,True
59638,118758,1.5,1.5,0.0,True
59658,118758,1.5,1.5,0.0,True
59677,118758,1.5,1.5,0.0,True
59685,118758,1.5,1.5,0.0,True
59691,118758,1.5,1.5,0.0,True
59694,118758,1.5,1.5,0.0,True
59696,118758,1.5,1.5,0.0,True
59702,118758,1.5,1.5,0.0,True
59719,118758,1.5,1.5,0.0,True
59726,118758,1.5,1.5,0.0,True
59734,118758,1.5,1.5,0.0,True
59736,118758,1.5,1.5,0.0,True
59745,118758,1.5,1.5,0.0,True
59748,118758,1.5,1.5,0.0,True
59753,118758,1.5,1.5,0.0,True
59754,118758,1.5,1.5,0.0,True
59755,118758,1.5,1.5,0.0,True
59780,118758,1.5,1.5,0.0,True
59781,118758,1.5,1.5,0.0,True
59783,118758,1.5,1.5,0.0,True
59788,118758,1.5,1.5,0.0,True
59789,118758,1.5,1.5,0.0,True
59790,118758,1.5,1.5,0.0,True
59792,118758,1.5,1.5,0.0,True
59794,118758,1.5,1.5,0.0,True
59795,118758,1.5,1.5,0.0,True
59802,118758,1.5,1.5,0.0,True
59821,118758,1.5,1.5,0.0,True
59826,118758,1.5,1.5,0.0,True
59841,118758,1.5,1.5,0.0,True
59852,118758,1.5,1.5,0.0,True
59857,118758,1.5,1.5,0.0,True
59872,118758,1.5,1.5,0.0,True
59873,118758,1.5,1.5,0.0,True
59876,118758,1.5,1.5,0.0,True
59878,118758,1.5,1.5,0.0,True
59888,118758,1.5,1.5,0.0,True
59891,118758,1.5,1.5,0.0,True
59909,118758,1.5,1.5,0.0,True
59923,118758,1.5,1.5,0.0,True
59930,118758,1.5,1.5,0.0,True
59942,118758,1.5,1.5,0.0,True
59952,118758,1.5,1.5,0.0,True
59959,118758,1.5,1.5,0.0,True
59962,118758,1.5,1.5,0.0,True
59970,118758,1.5,1.5,0.0,True
59984,118758,1.5,1.5,0.0,True
60015,118758,1.5,1.5,0.0,True
60018,118758,1.5,1.5,0.0,True
60020,118758,1.5,1.5,0.0,True
60021,118758,1.5,1.5,0.0,True
60027,118758,1.5,1.5,0.0,True
60056,118758,1.5,1.5,0.0,True
60059,118758,1.5,1.5,0.0,True
60060,118758,1.5,1.5,0.0,True
60080,118758,1.5,1.5,0.0,True
60081,118758,1.5,1.5,0.0,True
60095,118758,1.5,1.5,0.0,True
60098,118758,1.5,1.5,0.0,True
60109,118758,1.5,1.5,0.0,True
60135,118758,1.5,1.5,0.0,True
60141,118758,1.5,1.5,0.0,True
60159,118758,1.5,1.5,0.0,True
60176,118758,1.5,1.5,0.0,True
60178,118758,1.5,1.5,0.0,True
60181,118758,1.5,1.5,0.0,True
60188,118758,1.5,1.5,0.0,True
60196,118758,1.5,1.5,0.0,True
60200,118758,1.5,1.5,0.0,True
60203,118758,1.5,1.5,0.0,True
60210,118758,1.5,1.5,0.0,True
60217,118758,1.5,1.5,0.0,True
60221,118758,1.5,1.5,0.0,True
60247,118758,1.5,1.5,0.0,True
60256,118758,1.5,1.5,0.0,True
60267,118758,1.5,1.5,0.0,True
60279,118758,1.5,1.5,0.0,True
60303,118758,1.5,1.5,0.0,True
60309,118758,1.5,1.5,0.0,True
60323,118758,1.5,1.5,0.0,True
60333,118758,1.5,1.5,0.0,True
60334,118758,1.5,1.5,0.0,True
60369,118758,1.5,1.5,0.0,True
60378,118758,1.5,1.5,0.0,True
60383,118758,1.5,1.5,0.0,True
60411,118758,1.5,1.5,0.0,True
60417,118758,1.5,1.5,0.0,True
60442,118758,1.5,1.5,0.0,True
60453,118758,1.5,1.5,0.0,True
60457,118758,1.5,1.5,0.0,True
60461,118758,1.5,1.5,0.0,True
60496,118758,1.5,1.5,0.0,True
60505,118758,1.5,1.5,0.0,True
60506,118758,1.5,1.5,0.0,True
60533,118758,1.5,1.5,0.0,True
60542,118758,1.5,1.5,0.0,True
60543,118758,1.5,1.5,0.0,True
60562,118758,1.5,1.5,0.0,True
60569,118758,1.5,1.5,0.0,True
60582,118758,1.5,1.5,0.0,True
60593,118758,1.5,1.5,0.0,True
60602,118758,1.5,1.5,0.0,True
60612,118758,1.5,1.5,0.0,True
60630,118758,1.5,1.5,0.0,True
60632,118758,1.5,1.5,0.0,True
60635,118758,1.5,1.5,0.0,True
60654,118758,1.5,1.5,0.0,True
60655,118758,1.5,1.5,0.0,True
60670,118758,1.5,1.5,0.0,True
60697,118758,1.5,1.5,0.0,True
60698,118758,1.5,1.5,0.0,True
60705,118758,1.5,1.5,0.0,True
60707,118758,1.5,1.5,0.0,True
60711,118758,1.5,1.5,0.0,True
60722,118758,1.5,1.5,0.0,True
60749,118758,1.5,1.5,0.0,True
60762,118758,1.5,1.5,0.0,True
60767,118758,1.5,1.5,0.0,True
60772,118758,1.5,1.5,0.0,True
60773,118758,1.5,1.5,0.0,True
60777,118758,1.5,1.5,0.0,True
60808,118758,1.5,1.5,0.0,True
60817,118758,1.5,1.5,0.0,True
60836,118758,1.5,1.5,0.0,True
60844,118758,1.5,1.5,0.0,True
60845,118758,1.5,1.5,0.0,True
60852,118758,1.5,1.5,0.0,True
60868,118758,1.5,1.5,0.0,True
60872,118758,1.5,1.5,0.0,True
60875,118758,1.5,1.5,0.0,True
60882,118758,1.5,1.5,0.0,True
60891,118758,1.5,1.5,0.0,True
60909,118758,1.5,1.5,0.0,True
60912,118758,1.5,1.5,0.0,True
60915,118758,1.5,1.5,0.0,True
60923,118758,1.5,1.5,0.0,True
60929,118758,1.5,1.5,0.0,True
60945,118758,1.5,1.5,0.0,True
60950,118758,1.5,1.5,0.0,True
60976,118758,1.5,1.5,0.0,True
60978,118758,1.5,1.5,0.0,True
60989,118758,1.5,1.5,0.0,True
61000,118758,1.5,1.5,0.0,True
61030,118758,1.5,1.5,0.0,True
61035,118758,1.5,1.5,0.0,True
61041,118758,1.5,1.5,0.0,True
61042,118758,1.5,1.5,0.0,True
61048,118758,1.5,1.5,0.0,True
61051,118758,1.5,1.5,0.0,True
61053,118758,1.5,1.5,0.0,True
61062,118758,1.5,1.5,0.0,True
61066,118758,1.5,1.5,0.0,True
61067,118758,1.5,1.5,0.0,True
61069,118758,1.5,1.5,0.0,True
61096,118758,1.5,1.5,0.0,True
61106,118758,1.5,1.5,0.0,True
61107,118758,1.5,1.5,0.0,True
61108,118758,1.5,1.5,0.0,True
61112,118758,1.5,1.5,0.0,True
61115,118758,1.5,1.5,0.0,True
61156,118758,1.5,1.5,0.0,True
61168,118758,1.5,1.5,0.0,True
61186,118758,1.5,1.5,0.0,True
61195,118758,1.5,1.5,0.0,True
61206,118758,1.5,1.5,0.0,True
61208,118758,1.5,1.5,0.0,True
61216,118758,1.5,1.5,0.0,True
61237,118758,1.5,1.5,0.0,True
61245,118758,1.5,1.5,0.0,True
61248,118758,1.5,1.5,0.0,True
61285,118758,1.5,1.5,0.0,True
61305,118758,1.5,1.5,0.0,True
61319,118758,1.5,1.5,0.0,True
61320,118758,1.5,1.5,0.0,True
61323,118758,1.5,1.5,0.0,True
61327,118758,1.5,1.5,0.0,True
61330,118758,1.5,1.5,0.0,True
61340,118758,1.5,1.5,0.0,True
61341,118758,1.5,1.5,0.0,True
61342,118758,1.5,1.5,0.0,True
61349,118758,1.5,1.5,0.0,True
61356,118758,1.5,1.5,0.0,True
61368,118758,1.5,1.5,0.0,True
61374,118758,1.5,1.5,0.0,True
61375,118758,1.5,1.5,0.0,True
61377,118758,1.5,1.5,0.0,True
61379,118758,1.5,1.5,0.0,True
61382,118758,1.5,1.5,0.0,True
61393,118758,1.5,1.5,0.0,True
61405,118758,1.5,1.5,0.0,True
61416,118758,1.5,1.5,0.0,True
61425,118758,1.5,1.5,0.0,True
61432,118758,1.5,1.5,0.0,True
61435,118758,1.5,1.5,0.0,True
61443,118758,1.5,1.5,0.0,True
61449,118758,1.5,1.5,0.0,True
61450,118758,1.5,1.5,0.0,True
61456,118758,1.5,1.5,0.0,True
61468,118758,1.5,1.5,0.0,True
61470,118758,1.5,1.5,0.0,True
61479,118758,1.5,1.5,0.0,True
61487,118758,1.5,1.5,0.0,True
61493,118758,1.5,1.5,0.0,True
61494,118758,1.5,1.5,0.0,True
61495,118758,1.5,1.5,0.0,True
61496,118758,1.5,1.5,0.0,True
61503,118758,1.5,1.5,0.0,True
61507,118758,1.5,1.5,0.0,True
61530,118758,1.5,1.5,0.0,True
61558,118758,1.5,1.5,0.0,True
61567,118758,1.5,1.5,0.0,True
61568,118758,1.5,1.5,0.0,True
61589,118758,1.5,1.5,0.0,True
61616,118758,1.5,1.5,0.0,True
61620,118758,1.5,1.5,0.0,True
61627,118758,1.5,1.5,0.0,True
61638,118758,1.5,1.5,0.0,True
61649,118758,1.5,1.5,0.0,True
61656,118758,1.5,1.5,0.0,True
61657,118758,1.5,1.5,0.0,True
61662,118758,1.5,1.5,0.0,True
61663,118758,1.5,1.5,0.0,True
61667,118758,1.5,1.5,0.0,True
61681,118758,1.5,1.5,0.0,True
61687,118758,1.5,1.5,0.0,True
61688,118758,1.5,1.5,0.0,True
61696,118758,1.5,1.5,0.0,True
61699,118758,1.5,1.5,0.0,True
61701,118758,1.5,1.5,0.0,True
61703,118758,1.5,1.5,0.0,True
61706,118758,1.5,1.5,0.0,True
61709,118758,1.5,1.5,0.0,True
61712,118758,1.5,1.5,0.0,True
61714,118758,1.5,1.5,0.0,True
61718,118758,1.5,1.5,0.0,True
61729,118758,1.5,1.5,0.0,True
61735,118758,1.5,1.5,0.0,True
61736,118758,1.5,1.5,0.0,True
61737,118758,1.5,1.5,0.0,True
61740,118758,1.5,1.5,0.0,True
61744,118758,1.5,1.5,0.0,True
61745,118758,1.5,1.5,0.0,True
61764,118758,1.5,1.5,0.0,True
61775,118758,1.5,1.5,0.0,True
61806,118758,1.5,1.5,0.0,True
61811,118758,1.5,1.5,0.0,True
61815,118758,1.5,1.5,0.0,True
61820,118758,1.5,1.5,0.0,True
61824,118758,1.5,1.5,0.0,True
61834,118758,1.5,1.5,0.0,True
61845,118758,1.5,1.5,0.0,True
61848,118758,1.5,1.5,0.0,True
61853,118758,1.5,1.5,0.0,True
61858,118758,1.5,1.5,0.0,True
61860,118758,1.5,1.5,0.0,True
61887,118758,1.5,1.5,0.0,True
61903,118758,1.5,1.5,0.0,True
61917,118758,1.5,1.5,0.0,True
61923,118758,1.5,1.5,0.0,True
61925,118758,1.5,1.5,0.0,True
61929,118758,1.5,1.5,0.0,True
61932,118758,1.5,1.5,0.0,True
61944,118758,1.5,1.5,0.0,True
61945,118758,1.5,1.5,0.0,True
61961,118758,1.5,1.5,0.0,True
61982,118758,1.5,1.5,0.0,True
61985,118758,1.5,1.5,0.0,True
61991,118758,1.5,1.5,0.0,True
61996,118758,1.5,1.5,0.0,True
62030,118758,1.5,1.5,0.0,True
62038,118758,1.5,1.5,0.0,True
62040,118758,1.5,1.5,0.0,True
62070,118758,1.5,1.5,0.0,True
62073,118758,1.5,1.5,0.0,True
62075,118758,1.5,1.5,0.0,True
62076,118758,1.5,1.5,0.0,True
62078,118758,1.5,1.5,0.0,True
62079,118758,1.5,1.5,0.0,True
62087,118758,1.5,1.5,0.0,True
62089,118758,1.5,1.5,0.0,True
62095,118758,1.5,1.5,0.0,True
62102,118758,1.5,1.5,0.0,True
62103,118758,1.5,1.5,0.0,True
62105,118758,1.5,1.5,0.0,True
62130,118758,1.5,1.5,0.0,True
62134,118758,1.5,1.5,0.0,True
62139,118758,1.5,1.5,0.0,True
62142,118758,1.5,1.5,0.0,True
62156,118758,1.5,1.5,0.0,True
62160,118758,1.5,1.5,0.0,True
62184,118758,1.5,1.5,0.0,True
62204,118758,1.5,1.5,0.0,True
62217,118758,1.5,1.5,0.0,True
62235,118758,1.5,1.5,0.0,True
62250,118758,1.5,1.5,0.0,True
62259,118758,1.5,1.5,0.0,True
62265,118758,1.5,1.5,0.0,True
62268,118758,1.5,1.5,0.0,True
62288,118758,1.5,1.5,0.0,True
62304,118758,1.5,1.5,0.0,True
62317,118758,1.5,1.5,0.0,True
62319,118758,1.5,1.5,0.0,True
62337,118758,1.5,1.5,0.0,True
62345,118758,1.5,1.5,0.0,True
62350,118758,1.5,1.5,0.0,True
62353,118758,1.5,1.5,0.0,True
62357,118758,1.5,1.5,0.0,True
62368,118758,1.5,1.5,0.0,True
62375,118758,1.5,1.5,0.0,True
62385,118758,1.5,1.5,0.0,True
62392,118758,1.5,1.5,0.0,True
62397,118758,1.5,1.5,0.0,True
62399,118758,1.5,1.5,0.0,True
62401,118758,1.5,1.5,0.0,True
62409,118758,1.5,1.5,0.0,True
62420,118758,1.5,1.5,0.0,True
62422,118758,1.5,1.5,0.0,True
62426,118758,1.5,1.5,0.0,True
62430,118758,1.5,1.5,0.0,True
62433,118758,1.5,1.5,0.0,True
62445,118758,1.5,1.5,0.0,True
62446,118758,1.5,1.5,0.0,True
62453,118758,1.5,1.5,0.0,True
62454,118758,1.5,1.5,0.0,True
62466,118758,1.5,1.5,0.0,True
62469,118758,1.5,1.5,0.0,True
62480,118758,1.5,1.5,0.0,True
62490,118758,1.5,1.5,0.0,True
62502,118758,1.5,1.5,0.0,True
62512,118758,1.5,1.5,0.0,True
62524,118758,1.5,1.5,0.0,True
62525,118758,1.5,1.5,0.0,True
62546,118758,1.5,1.5,0.0,True
62554,118758,1.5,1.5,0.0,True
62556,118758,1.5,1.5,0.0,True
62573,118758,1.5,1.5,0.0,True
62577,118758,1.5,1.5,0.0,True
62584,118758,1.5,1.5,0.0,True
62599,118758,1.5,1.5,0.0,True
62616,118758,1.5,1.5,0.0,True
62623,118758,1.5,1.5,0.0,True
62625,118758,1.5,1.5,0.0,True
62641,118758,1.5,1.5,0.0,True
62644,118758,1.5,1.5,0.0,True
62659,118758,1.5,1.5,0.0,True
62674,118758,1.5,1.5,0.0,True
62680,118758,1.5,1.5,0.0,True
62688,118758,1.5,1.5,0.0,True
62696,118758,1.5,1.5,0.0,True
62700,118758,1.5,1.5,0.0,True
62703,118758,1.5,1.5,0.0,True
62705,118758,1.5,1.5,0.0,True
62715,118758,1.5,1.5,0.0,True
62730,118758,1.5,1.5,0.0,True
62742,118758,1.5,1.5,0.0,True
62749,118758,1.5,1.5,0.0,True
62757,118758,1.5,1.5,0.0,True
62758,118758,1.5,1.5,0.0,True
62773,118758,1.5,1.5,0.0,True
62779,118758,1.5,1.5,0.0,True
62785,118758,1.5,1.5,0.0,True
62795,118758,1.5,1.5,0.0,True
62799,118758,1.5,1.5,0.0,True
62800,118758,1.5,1.5,0.0,True
62803,118758,1.5,1.5,0.0,True
62811,118758,1.5,1.5,0.0,True
62812,118758,1.5,1.5,0.0,True
62835,118758,1.5,1.5,0.0,True
62849,118758,1.5,1.5,0.0,True
62862,118758,1.5,1.5,0.0,True
62873,118758,1.5,1.5,0.0,True
62881,118758,1.5,1.5,0.0,True
62887,118758,1.5,1.5,0.0,True
62897,118758,1.5,1.5,0.0,True
62908,118758,1.5,1.5,0.0,True
62917,118758,1.5,1.5,0.0,True
62925,118758,1.5,1.5,0.0,True
62929,118758,1.5,1.5,0.0,True
62946,118758,1.5,1.5,0.0,True
62954,118758,1.5,1.5,0.0,True
62959,118758,1.5,1.5,0.0,True
62962,118758,1.5,1.5,0.0,True
62964,118758,1.5,1.5,0.0,True
62969,118758,1.5,1.5,0.0,True
62975,118758,1.5,1.5,0.0,True
62984,118758,1.5,1.5,0.0,True
62990,118758,1.5,1.5,0.0,True
62996,118758,1.5,1.5,0.0,True
63000,118758,1.5,1.5,0.0,True
63011,118758,1.5,1.5,0.0,True
63022,118758,1.5,1.5,0.0,True
63028,118758,1.5,1.5,0.0,True
63037,118758,1.5,1.5,0.0,True
63045,118758,1.5,1.5,0.0,True
63046,118758,1.5,1.5,0.0,True
63048,118758,1.5,1.5,0.0,True
63055,118758,1.5,1.5,0.0,True
63071,118758,1.5,1.5,0.0,True
63078,118758,1.5,1.5,0.0,True
63085,118758,1.5,1.5,0.0,True
63104,118758,1.5,1.5,0.0,True
63116,118758,1.5,1.5,0.0,True
63118,118758,1.5,1.5,0.0,True
63122,118758,1.5,1.5,0.0,True
63123,118758,1.5,1.5,0.0,True
63131,118758,1.5,1.5,0.0,True
63132,118758,1.5,1.5,0.0,True
63146,118758,1.5,1.5,0.0,True
63147,118758,1.5,1.5,0.0,True
63152,118758,1.5,1.5,0.0,True
63154,118758,1.5,1.5,0.0,True
63167,118758,1.5,1.5,0.0,True
63174,118758,1.5,1.5,0.0,True
63176,118758,1.5,1.5,0.0,True
63185,118758,1.5,1.5,0.0,True
63186,118758,1.5,1.5,0.0,True
63205,118758,1.5,1.5,0.0,True
63209,118758,1.5,1.5,0.0,True
63218,118758,1.5,1.5,0.0,True
63219,118758,1.5,1.5,0.0,True
63222,118758,1.5,1.5,0.0,True
63228,118758,1.5,1.5,0.0,True
63236,118758,1.5,1.5,0.0,True
63255,118758,1.5,1.5,0.0,True
63257,118758,1.5,1.5,0.0,True
63260,118758,1.5,1.5,0.0,True
63267,118758,1.5,1.5,0.0,True
63271,118758,1.5,1.5,0.0,True
63278,118758,1.5,1.5,0.0,True
63280,118758,1.5,1.5,0.0,True
63284,118758,1.5,1.5,0.0,True
63294,118758,1.5,1.5,0.0,True
63298,118758,1.5,1.5,0.0,True
63307,118758,1.5,1.5,0.0,True
63309,118758,1.5,1.5,0.0,True
63319,118758,1.5,1.5,0.0,True
63325,118758,1.5,1.5,0.0,True
63340,118758,1.5,1.5,0.0,True
63346,118758,1.5,1.5,0.0,True
63347,118758,1.5,1.5,0.0,True
63352,118758,1.5,1.5,0.0,True
63353,118758,1.5,1.5,0.0,True
63357,118758,1.5,1.5,0.0,True
63358,118758,1.5,1.5,0.0,True
63362,118758,1.5,1.5,0.0,True
63365,118758,1.5,1.5,0.0,True
63372,118758,1.5,1.5,0.0,True
63380,118758,1.5,1.5,0.0,True
63382,118758,1.5,1.5,0.0,True
63383,118758,1.5,1.5,0.0,True
63409,118758,1.5,1.5,0.0,True
63411,118758,1.5,1.5,0.0,True
63412,118758,1.5,1.5,0.0,True
63440,118758,1.5,1.5,0.0,True
63446,118758,1.5,1.5,0.0,True
63453,118758,1.5,1.5,0.0,True
63459,118758,1.5,1.5,0.0,True
63472,118758,1.5,1.5,0.0,True
63476,118758,1.5,1.5,0.0,True
63482,118758,1.5,1.5,0.0,True
63491,118758,1.5,1.5,0.0,True
63499,118758,1.5,1.5,0.0,True
63520,118758,1.5,1.5,0.0,True
63529,118758,1.5,1.5,0.0,True
63530,118758,1.5,1.5,0.0,True
63532,118758,1.5,1.5,0.0,True
63537,118758,1.5,1.5,0.0,True
63568,118758,1.5,1.5,0.0,True
63570,118758,1.5,1.5,0.0,True
63572,118758,1.5,1.5,0.0,True
63574,118758,1.5,1.5,0.0,True
63580,118758,1.5,1.5,0.0,True
63582,118758,1.5,1.5,0.0,True
63602,118758,1.5,1.5,0.0,True
63605,118758,1.5,1.5,0.0,True
63618,118758,1.5,1.5,0.0,True
63622,118758,1.5,1.5,0.0,True
63627,118758,1.5,1.5,0.0,True
63643,118758,1.5,1.5,0.0,True
63644,118758,1.5,1.5,0.0,True
63647,118758,1.5,1.5,0.0,True
63649,118758,1.5,1.5,0.0,True
63651,118758,1.5,1.5,0.0,True
63665,118758,1.5,1.5,0.0,True
63666,118758,1.5,1.5,0.0,True
63687,118758,1.5,1.5,0.0,True
63704,118758,1.5,1.5,0.0,True
63742,118758,1.5,1.5,0.0,True
63751,118758,1.5,1.5,0.0,True
63758,118758,1.5,1.5,0.0,True
63761,118758,1.5,1.5,0.0,True
63766,118758,1.5,1.5,0.0,True
63772,118758,1.5,1.5,0.0,True
63780,118758,1.5,1.5,0.0,True
63787,118758,1.5,1.5,0.0,True
63790,118758,1.5,1.5,0.0,True
63799,118758,1.5,1.5,0.0,True
63800,118758,1.5,1.5,0.0,True
63804,118758,1.5,1.5,0.0,True
63807,118758,1.5,1.5,0.0,True
63810,118758,1.5,1.5,0.0,True
63824,118758,1.5,1.5,0.0,True
63825,118758,1.5,1.5,0.0,True
63828,118758,1.5,1.5,0.0,True
63831,118758,1.5,1.5,0.0,True
63834,118758,1.5,1.5,0.0,True
63840,118758,1.5,1.5,0.0,True
63858,118758,1.5,1.5,0.0,True
63860,118758,1.5,1.5,0.0,True
63870,118758,1.5,1.5,0.0,True
63874,118758,1.5,1.5,0.0,True
63889,118758,1.5,1.5,0.0,True
63895,118758,1.5,1.5,0.0,True
63909,118758,1.5,1.5,0.0,True
63920,118758,1.5,1.5,0.0,True
63921,118758,1.5,1.5,0.0,True
63939,118758,1.5,1.5,0.0,True
63947,118758,1.5,1.5,0.0,True
63969,118758,1.5,1.5,0.0,True
64010,118758,1.5,1.5,0.0,True
64012,118758,1.5,1.5,0.0,True
64018,118758,1.5,1.5,0.0,True
64040,118758,1.5,1.5,0.0,True
64045,118758,1.5,1.5,0.0,True
64058,118758,1.5,1.5,0.0,True
64060,118758,1.5,1.5,0.0,True
64066,118758,1.5,1.5,0.0,True
64071,118758,1.5,1.5,0.0,True
64072,118758,1.5,1.5,0.0,True
64084,118758,1.5,1.5,0.0,True
64086,118758,1.5,1.5,0.0,True
64094,118758,1.5,1.5,0.0,True
64096,118758,1.5,1.5,0.0,True
64111,118758,1.5,1.5,0.0,True
64112,118758,1.5,1.5,0.0,True
64119,118758,1.5,1.5,0.0,True
64133,118758,1.5,1.5,0.0,True
64147,118758,1.5,1.5,0.0,True
64152,118758,1.5,1.5,0.0,True
64154,118758,1.5,1.5,0.0,True
64159,118758,1.5,1.5,0.0,True
64175,118758,1.5,1.5,0.0,True
64188,118758,1.5,1.5,0.0,True
64189,118758,1.5,1.5,0.0,True
64191,118758,1.5,1.5,0.0,True
64192,118758,1.5,1.5,0.0,True
64197,118758,1.5,1.5,0.0,True
64198,118758,1.5,1.5,0.0,True
64233,118758,1.5,1.5,0.0,True
64242,118758,1.5,1.5,0.0,True
64254,118758,1.5,1.5,0.0,True
64266,118758,1.5,1.5,0.0,True
64271,118758,1.5,1.5,0.0,True
64278,118758,1.5,1.5,0.0,True
64296,118758,1.5,1.5,0.0,True
64302,118758,1.5,1.5,0.0,True
64305,118758,1.5,1.5,0.0,True
64313,118758,1.5,1.5,0.0,True
64314,118758,1.5,1.5,0.0,True
64320,118758,1.5,1.5,0.0,True
64321,118758,1.5,1.5,0.0,True
64326,118758,1.5,1.5,0.0,True
64331,118758,1.5,1.5,0.0,True
64354,118758,1.5,1.5,0.0,True
64368,118758,1.5,1.5,0.0,True
64370,118758,1.5,1.5,0.0,True
64386,118758,1.5,1.5,0.0,True
64396,118758,1.5,1.5,0.0,True
64400,118758,1.5,1.5,0.0,True
64402,118758,1.5,1.5,0.0,True
64407,118758,1.5,1.5,0.0,True
64420,118758,1.5,1.5,0.0,True
64425,118758,1.5,1.5,0.0,True
64428,118758,1.5,1.5,0.0,True
64430,118758,1.5,1.5,0.0,True
64435,118758,1.5,1.5,0.0,True
64439,118758,1.5,1.5,0.0,True
64441,118758,1.5,1.5,0.0,True
64466,118758,1.5,1.5,0.0,True
64475,118758,1.5,1.5,0.0,True
64491,118758,1.5,1.5,0.0,True
64498,118758,1.5,1.5,0.0,True
64502,118758,1.5,1.5,0.0,True
64508,118758,1.5,1.5,0.0,True
64544,118758,1.5,1.5,0.0,True
64554,118758,1.5,1.5,0.0,True
64558,118758,1.5,1.5,0.0,True
64590,118758,1.5,1.5,0.0,True
64597,118758,1.5,1.5,0.0,True
64598,118758,1.5,1.5,0.0,True
64605,118758,1.5,1.5,0.0,True
64606,118758,1.5,1.5,0.0,True
64609,118758,1.5,1.5,0.0,True
64610,118758,1.5,1.5,0.0,True
64615,118758,1.5,1.5,0.0,True
64638,118758,1.5,1.5,0.0,True
64665,118758,1.5,1.5,0.0,True
64666,118758,1.5,1.5,0.0,True
64667,118758,1.5,1.5,0.0,True
64677,118758,1.5,1.5,0.0,True
64683,118758,1.5,1.5,0.0,True
64685,118758,1.5,1.5,0.0,True
64694,118758,1.5,1.5,0.0,True
64733,118758,1.5,1.5,0.0,True
64741,118758,1.5,1.5,0.0,True
64745,118758,1.5,1.5,0.0,True
64751,118758,1.5,1.5,0.0,True
64753,118758,1.5,1.5,0.0,True
64756,118758,1.5,1.5,0.0,True
64783,118758,1.5,1.5,0.0,True
64784,118758,1.5,1.5,0.0,True
64786,118758,1.5,1.5,0.0,True
64787,118758,1.5,1.5,0.0,True
64797,118758,1.5,1.5,0.0,True
64807,118758,1.5,1.5,0.0,True
64813,118758,1.5,1.5,0.0,True
64814,118758,1.5,1.5,0.0,True
64816,118758,1.5,1.5,0.0,True
64818,118758,1.5,1.5,0.0,True
64822,118758,1.5,1.5,0.0,True
64830,118758,1.5,1.5,0.0,True
64835,118758,1.5,1.5,0.0,True
64838,118758,1.5,1.5,0.0,True
64843,118758,1.5,1.5,0.0,True
64844,118758,1.5,1.5,0.0,True
64866,118758,1.5,1.5,0.0,True
64874,118758,1.5,1.5,0.0,True
64878,118758,1.5,1.5,0.0,True
