user_id,asin,rating,review_text,timestamp,verified_purchase,helpful_vote,user_idx,item_idx
U01132,B00000410,4,Good value for money. Fragrance 276,1692219893,True,12,1128,410
U01132,B00000436,5,Absolutely love it! Fragrance 885,1614487818,True,30,1128,436
U01132,B00000252,3,Works fine but has flaws. Fragrance 94,1676850107,True,49,1128,252
U01132,B00000491,5,Best product in this category. Fragrance 645,1668110427,False,4,1128,491
U00116,B00000113,5,"Perfect, exactly what I needed! Fragrance 590",1645060907,True,23,115,113
U00116,B00000151,4,Really like this product. Fragrance 610,1639324843,True,36,115,151
U00116,B00000428,2,Would not recommend. Fragrance 758,1647834963,True,4,115,428
U00116,B00000008,1,Do not buy this! Fragrance 344,1645284913,False,14,115,8
U00116,B00000548,5,"Perfect, exactly what I needed! Fragrance 560",1629094388,True,24,115,548
U00116,B00000203,5,"Perfect, exactly what I needed! Fragrance 889",1615085417,True,44,115,203
U00116,B00000199,3,Decent but I've seen better. Fragrance 980,1666289188,True,18,115,199
U00116,B00000000,5,"Perfect, exactly what I needed! Fragrance 543",1651133483,True,47,115,0
U00116,B00000025,4,"Great, would buy again. Fragrance 763",1618409967,True,42,115,25
U00116,B00000568,5,"Perfect, exactly what I needed! Fragrance 409",1684966413,True,27,115,568
U00116,B00000187,5,"Perfect, exactly what I needed! Fragrance 274",1612908384,False,11,115,187
U02481,B00000624,5,Absolutely love it! Fragrance 578,1689104837,True,38,2473,624
U02481,B00000638,4,Really like this product. Fragrance 560,1682689979,True,22,2473,638
U02481,B00000376,5,Absolutely love it! Fragrance 109,1623211373,True,23,2473,376
U02481,B00000545,4,Solid performance. Fragrance 573,1683537540,True,1,2473,545
U02481,B00000189,5,Absolutely love it! Fragrance 600,1678157526,True,35,2473,189
U02708,B00000362,5,Highly recommended to everyone. Fragrance 587,1649412255,True,1,2700,362
U02708,B00000327,5,Absolutely love it! Fragrance 768,1695845549,True,15,2700,327
U02708,B00000559,1,Broken upon arrival. Fragrance 359,1634164127,False,30,2700,559
U02708,B00000592,5,Highly recommended to everyone. Fragrance 301,1644461363,True,40,2700,592
U02708,B00000114,2,Quality is poor. Fragrance 505,1694328499,False,4,2700,114
U02708,B00000304,3,"It's okay, nothing special. Fragrance 203",1650930117,True,41,2700,304
U02708,B00000450,3,Decent but I've seen better. Fragrance 635,1658736115,True,12,2700,450
U02708,B00000267,4,Good value for money. Fragrance 347,1688620090,True,34,2700,267
U02708,B00000096,3,"It's okay, nothing special. Fragrance 946",1695632883,True,11,2700,96
U02708,B00000067,5,Best product in this category. Fragrance 874,1618979709,True,8,2700,67
U02708,B00000358,5,"Perfect, exactly what I needed! Fragrance 652",1613592371,True,24,2700,358
U02708,B00000200,1,Worst purchase ever. Fragrance 522,1651016616,False,22,2700,200
U00210,B00000002,5,"Perfect, exactly what I needed! Fragrance 900",1698833549,False,1,209,2
U00210,B00000398,3,Average product for the price. Fragrance 114,1638733645,False,0,209,398
U00210,B00000428,4,Good value for money. Fragrance 533,1630961825,True,31,209,428
U00210,B00000349,5,Highly recommended to everyone. Fragrance 588,1614521938,True,49,209,349
U00210,B00000485,5,Absolutely love it! Fragrance 454,1657311201,False,7,209,485
U00210,B00000148,5,Best product in this category. Fragrance 169,1684545806,True,1,209,148
U00210,B00000306,5,Highly recommended to everyone. Fragrance 525,1642639879,True,39,209,306
U00210,B00000300,5,Absolutely love it! Fragrance 999,1630567440,False,9,209,300
U05127,B00000576,5,Absolutely love it! Fragrance 350,1679827810,True,9,5114,576
U05127,B00000230,5,Absolutely love it! Fragrance 173,1677295963,True,43,5114,230
U05127,B00000523,4,Solid performance. Fragrance 638,1652099517,True,28,5114,523
U05127,B00000535,4,Solid performance. Fragrance 521,1629751671,True,17,5114,535
U05127,B00000127,5,Absolutely love it! Fragrance 476,1678265325,False,14,5114,127
U05127,B00000051,4,Good value for money. Fragrance 918,1636779729,True,19,5114,51
U05127,B00000170,3,"It's okay, nothing special. Fragrance 659",1684254489,True,2,5114,170
U00356,B00000312,4,Solid performance. Fragrance 910,1622479716,False,30,353,312
U00356,B00000016,4,"Great, would buy again. Fragrance 8",1632895958,True,7,353,16
U00356,B00000576,1,Do not buy this! Fragrance 699,1654622817,True,6,353,576
U00356,B00000637,5,Best product in this category. Fragrance 313,1639731989,True,42,353,637
U00356,B00000028,2,Would not recommend. Fragrance 280,1674186051,True,40,353,28
U00356,B00000343,4,Really like this product. Fragrance 969,1696300552,True,29,353,343
U00356,B00000026,3,Works fine but has flaws. Fragrance 353,1634023839,True,42,353,26
U00356,B00000248,5,"Perfect, exactly what I needed! Fragrance 324",1645962868,True,15,353,248
U00356,B00000193,3,"It's okay, nothing special. Fragrance 317",1635297456,True,29,353,193
U00356,B00000532,4,Solid performance. Fragrance 925,1651793184,False,27,353,532
U00356,B00000109,4,Solid performance. Fragrance 892,1626920940,True,43,353,109
U00356,B00000384,3,Decent but I've seen better. Fragrance 188,1694057290,True,36,353,384
U00356,B00000368,4,"Great, would buy again. Fragrance 890",1687796036,True,4,353,368
U00356,B00000213,5,"Perfect, exactly what I needed! Fragrance 759",1665005862,True,43,353,213
U00356,B00000122,5,Best product in this category. Fragrance 754,1627951293,True,14,353,122
U01735,B00000131,5,Absolutely love it! Fragrance 651,1666703108,True,35,1730,131
U01735,B00000014,1,Worst purchase ever. Fragrance 808,1658156366,True,26,1730,14
U01735,B00000501,5,Absolutely love it! Fragrance 608,1674627403,True,26,1730,501
U01735,B00000622,2,Disappointed with the results. Fragrance 486,1630108086,False,23,1730,622
U01735,B00000174,2,Disappointed with the results. Fragrance 715,1626675039,False,45,1730,174
U01735,B00000601,5,Highly recommended to everyone. Fragrance 184,1625391703,True,16,1730,601
U01735,B00000013,4,"Great, would buy again. Fragrance 475",1659594161,True,18,1730,13
U01735,B00000115,4,Solid performance. Fragrance 82,1620644423,True,23,1730,115
U01735,B00000437,2,Disappointed with the results. Fragrance 452,1700961136,True,20,1730,437
U01735,B00000284,5,"Perfect, exactly what I needed! Fragrance 501",1691282709,True,5,1730,284
U01735,B00000351,5,Best product in this category. Fragrance 525,1619799355,True,8,1730,351
U01735,B00000188,4,Really like this product. Fragrance 228,1689175352,False,0,1730,188
U01735,B00000178,5,Highly recommended to everyone. Fragrance 766,1638961590,False,45,1730,178
U01735,B00000434,5,Highly recommended to everyone. Fragrance 860,1671484271,True,25,1730,434
U01735,B00000471,2,Quality is poor. Fragrance 87,1615281456,False,21,1730,471
U01735,B00000573,3,Average product for the price. Fragrance 189,1687813545,True,27,1730,573
U01735,B00000574,4,Solid performance. Fragrance 492,1702615822,True,48,1730,574
U01168,B00000009,5,"Perfect, exactly what I needed! Fragrance 159",1612833401,True,48,1164,9
U01168,B00000258,2,Disappointed with the results. Fragrance 214,1692836303,True,7,1164,258
U01168,B00000245,5,Highly recommended to everyone. Fragrance 501,1645624404,False,3,1164,245
U01168,B00000200,5,"Perfect, exactly what I needed! Fragrance 845",1630967596,True,26,1164,200
U01168,B00000618,5,Best product in this category. Fragrance 658,1614230559,True,19,1164,618
U01168,B00000018,3,Average product for the price. Fragrance 565,1675531576,True,36,1164,18
U01168,B00000509,4,Solid performance. Fragrance 161,1628990126,True,31,1164,509
U01168,B00000317,2,Disappointed with the results. Fragrance 547,1634866341,True,29,1164,317
U01168,B00000313,3,Average product for the price. Fragrance 640,1672419250,True,4,1164,313
U01168,B00000266,5,Highly recommended to everyone. Fragrance 228,1633006703,True,13,1164,266
U04623,B00000213,5,Best product in this category. Fragrance 211,1680376375,True,9,4611,213
U04623,B00000106,5,Best product in this category. Fragrance 94,1659222660,True,14,4611,106
U04623,B00000590,3,Average product for the price. Fragrance 919,1676174183,True,14,4611,590
U04623,B00000365,4,Really like this product. Fragrance 801,1687940841,False,29,4611,365
U04623,B00000434,4,Really like this product. Fragrance 290,1622236085,True,28,4611,434
U04623,B00000604,5,Highly recommended to everyone. Fragrance 846,1686908038,True,26,4611,604
U04623,B00000623,3,"It's okay, nothing special. Fragrance 950",1685702468,True,0,4611,623
U04623,B00000513,5,Best product in this category. Fragrance 763,1665115105,True,49,4611,513
U04296,B00000377,5,Best product in this category. Fragrance 303,1614449498,True,7,4285,377
U04296,B00000609,5,"Perfect, exactly what I needed! Fragrance 336",1668025411,True,47,4285,609
U04296,B00000490,4,Really like this product. Fragrance 136,1663535039,True,26,4285,490
U04296,B00000263,2,"Not great, expected better. Fragrance 6",1613145842,True,5,4285,263
U04296,B00000037,5,Highly recommended to everyone. Fragrance 459,1656878613,True,48,4285,37
U04296,B00000472,4,Really like this product. Fragrance 76,1684413928,True,4,4285,472
U04296,B00000365,5,Best product in this category. Fragrance 264,1697210722,True,10,4285,365
U04296,B00000596,2,Would not recommend. Fragrance 288,1665824619,True,16,4285,596
U02697,B00000071,2,Quality is poor. Fragrance 484,1684498457,False,33,2689,71
U02697,B00000396,4,Really like this product. Fragrance 541,1621107989,True,46,2689,396
U02697,B00000189,4,"Great, would buy again. Fragrance 255",1640516949,True,45,2689,189
U02697,B00000356,3,Decent but I've seen better. Fragrance 111,1691331764,False,13,2689,356
U02697,B00000632,4,Really like this product. Fragrance 565,1669052228,False,30,2689,632
U02697,B00000142,3,Works fine but has flaws. Fragrance 558,1627106166,True,12,2689,142
U02697,B00000260,5,"Perfect, exactly what I needed! Fragrance 135",1688949773,False,8,2689,260
U02697,B00000536,5,Highly recommended to everyone. Fragrance 689,1627360533,True,1,2689,536
U02697,B00000296,5,Highly recommended to everyone. Fragrance 375,1616709707,True,24,2689,296
U02697,B00000400,3,Works fine but has flaws. Fragrance 111,1675416048,True,12,2689,400
U02697,B00000219,5,Best product in this category. Fragrance 551,1620581537,True,40,2689,219
U02697,B00000266,4,Solid performance. Fragrance 705,1644749158,True,7,2689,266
U04617,B00000008,5,Best product in this category. Fragrance 309,1616395356,True,31,4605,8
U04617,B00000320,4,Really like this product. Fragrance 529,1625108658,True,6,4605,320
U04617,B00000325,5,"Perfect, exactly what I needed! Fragrance 782",1615603539,True,41,4605,325
U04617,B00000017,2,Would not recommend. Fragrance 840,1623168592,True,41,4605,17
U04617,B00000036,5,Absolutely love it! Fragrance 446,1635015748,True,4,4605,36
U04617,B00000466,4,Solid performance. Fragrance 58,1667978729,True,21,4605,466
U04617,B00000365,3,"It's okay, nothing special. Fragrance 98",1682236739,True,43,4605,365
U04617,B00000306,2,Quality is poor. Fragrance 522,1689935497,False,42,4605,306
U04617,B00000183,5,Best product in this category. Fragrance 331,1694166371,False,30,4605,183
U04617,B00000611,4,Really like this product. Fragrance 347,1687649182,False,24,4605,611
U04617,B00000401,5,Best product in this category. Fragrance 560,1652849158,True,32,4605,401
U04617,B00000265,2,Disappointed with the results. Fragrance 411,1615166091,True,23,4605,265
U00417,B00000366,5,"Perfect, exactly what I needed! Fragrance 639",1697865116,True,7,414,366
U00417,B00000562,5,Highly recommended to everyone. Fragrance 160,1675056177,True,12,414,562
U00417,B00000067,3,"It's okay, nothing special. Fragrance 200",1658810454,True,49,414,67
U00417,B00000127,5,Absolutely love it! Fragrance 443,1682971402,True,19,414,127
U00417,B00000075,5,Highly recommended to everyone. Fragrance 509,1630935524,True,43,414,75
U00417,B00000360,4,Really like this product. Fragrance 206,1615098951,True,39,414,360
U00417,B00000354,5,"Perfect, exactly what I needed! Fragrance 980",1624909407,True,32,414,354
U00417,B00000606,5,Absolutely love it! Fragrance 385,1611062875,True,38,414,606
U01458,B00000249,1,Broken upon arrival. Fragrance 538,1622065361,True,5,1453,249
U01458,B00000083,3,Average product for the price. Fragrance 562,1636777420,True,32,1453,83
U01458,B00000542,5,Absolutely love it! Fragrance 233,1683381704,True,13,1453,542
U01458,B00000199,4,Really like this product. Fragrance 375,1686918141,True,20,1453,199
U01458,B00000358,3,Works fine but has flaws. Fragrance 836,1686809067,True,35,1453,358
U01458,B00000597,2,Quality is poor. Fragrance 538,1640781977,False,41,1453,597
U01458,B00000340,2,Would not recommend. Fragrance 205,1675059910,True,18,1453,340
U04227,B00000357,5,Absolutely love it! Fragrance 33,1625054660,True,41,4216,357
U04227,B00000608,4,Solid performance. Fragrance 38,1677389407,False,44,4216,608
U04227,B00000291,5,"Perfect, exactly what I needed! Fragrance 343",1618162552,True,14,4216,291
U04227,B00000393,5,Best product in this category. Fragrance 463,1684660856,True,35,4216,393
U04227,B00000437,5,Highly recommended to everyone. Fragrance 820,1702385703,True,38,4216,437
U04227,B00000428,2,Quality is poor. Fragrance 988,1680133310,True,27,4216,428
U04227,B00000475,4,"Great, would buy again. Fragrance 974",1613824388,True,22,4216,475
U04227,B00000218,5,Absolutely love it! Fragrance 289,1615803512,True,34,4216,218
U04227,B00000361,5,"Perfect, exactly what I needed! Fragrance 68",1692525418,True,2,4216,361
U03977,B00000139,4,Solid performance. Fragrance 690,1648526398,True,26,3967,139
U03977,B00000514,5,"Perfect, exactly what I needed! Fragrance 480",1662786366,True,39,3967,514
U03977,B00000123,4,Good value for money. Fragrance 40,1682392402,True,27,3967,123
U03977,B00000053,4,Good value for money. Fragrance 147,1657468932,True,31,3967,53
U03977,B00000013,5,"Perfect, exactly what I needed! Fragrance 190",1625092393,False,9,3967,13
U03977,B00000275,4,Really like this product. Fragrance 201,1680951246,False,13,3967,275
U03977,B00000051,5,"Perfect, exactly what I needed! Fragrance 930",1663128442,True,26,3967,51
U03977,B00000172,4,Really like this product. Fragrance 947,1685575327,True,27,3967,172
U03977,B00000602,4,Really like this product. Fragrance 714,1612862591,True,0,3967,602
U03977,B00000038,5,Absolutely love it! Fragrance 649,1691849141,False,18,3967,38
U01885,B00000081,4,"Great, would buy again. Fragrance 781",1667537065,False,8,1880,81
U01885,B00000004,5,Absolutely love it! Fragrance 68,1657876557,True,8,1880,4
U01885,B00000489,5,Best product in this category. Fragrance 755,1640152208,True,26,1880,489
U01885,B00000013,4,Solid performance. Fragrance 343,1652391991,True,29,1880,13
U01885,B00000571,2,"Not great, expected better. Fragrance 200",1661099234,True,44,1880,571
U01885,B00000020,3,Decent but I've seen better. Fragrance 859,1650040794,True,39,1880,20
U01885,B00000324,5,Best product in this category. Fragrance 904,1624894016,True,25,1880,324
U01885,B00000437,5,Highly recommended to everyone. Fragrance 958,1640114100,True,37,1880,437
U01885,B00000620,5,Highly recommended to everyone. Fragrance 25,1655255354,True,19,1880,620
U04288,B00000585,3,Average product for the price. Fragrance 430,1623133756,True,8,4277,585
U04288,B00000543,4,Really like this product. Fragrance 221,1684940674,True,15,4277,543
U04288,B00000427,4,Good value for money. Fragrance 323,1640585061,True,41,4277,427
U04288,B00000362,5,"Perfect, exactly what I needed! Fragrance 308",1622246722,False,48,4277,362
U04288,B00000278,2,"Not great, expected better. Fragrance 390",1699115676,True,48,4277,278
U04288,B00000500,5,Best product in this category. Fragrance 750,1621988958,True,22,4277,500
U04288,B00000379,4,Good value for money. Fragrance 651,1685384182,True,34,4277,379
U04288,B00000212,5,"Perfect, exactly what I needed! Fragrance 603",1630447179,False,17,4277,212
U04288,B00000077,5,Highly recommended to everyone. Fragrance 862,1674642965,True,26,4277,77
U04288,B00000324,5,Absolutely love it! Fragrance 177,1647979782,False,1,4277,324
U04288,B00000152,5,"Perfect, exactly what I needed! Fragrance 35",1673425662,False,2,4277,152
U04288,B00000475,4,Solid performance. Fragrance 197,1658988535,False,25,4277,475
U04288,B00000051,4,Good value for money. Fragrance 754,1623086038,True,20,4277,51
U04288,B00000244,4,Good value for money. Fragrance 152,1646116932,True,40,4277,244
U05187,B00000049,5,Highly recommended to everyone. Fragrance 293,1661091499,False,42,5174,49
U05187,B00000143,5,"Perfect, exactly what I needed! Fragrance 199",1612699988,True,9,5174,143
U05187,B00000630,4,Really like this product. Fragrance 294,1686179384,True,30,5174,630
U05187,B00000541,2,Would not recommend. Fragrance 705,1662078060,True,47,5174,541
U05187,B00000383,5,Highly recommended to everyone. Fragrance 901,1691289100,True,46,5174,383
U05187,B00000156,5,"Perfect, exactly what I needed! Fragrance 827",1665207827,True,15,5174,156
U05187,B00000117,3,Works fine but has flaws. Fragrance 935,1643109879,True,23,5174,117
U05187,B00000570,3,Average product for the price. Fragrance 889,1621409845,True,17,5174,570
U05187,B00000175,5,Highly recommended to everyone. Fragrance 373,1698722155,True,0,5174,175
U05187,B00000446,3,Average product for the price. Fragrance 372,1691732366,True,13,5174,446
U00766,B00000270,4,"Great, would buy again. Fragrance 934",1626950532,True,17,763,270
U00766,B00000051,5,Highly recommended to everyone. Fragrance 370,1652190273,True,18,763,51
U00766,B00000042,5,Absolutely love it! Fragrance 385,1699355561,True,45,763,42
U00766,B00000637,2,"Not great, expected better. Fragrance 267",1701959341,False,15,763,637
U00766,B00000602,5,Absolutely love it! Fragrance 614,1629874317,True,13,763,602
U00766,B00000518,5,Highly recommended to everyone. Fragrance 187,1675818347,True,25,763,518
U00766,B00000501,3,Decent but I've seen better. Fragrance 16,1688101777,True,38,763,501
U00766,B00000596,4,Really like this product. Fragrance 33,1671664342,True,19,763,596
U00766,B00000210,4,"Great, would buy again. Fragrance 990",1663898498,True,7,763,210
U00766,B00000601,5,Absolutely love it! Fragrance 162,1628765915,True,5,763,601
U00766,B00000010,2,Quality is poor. Fragrance 186,1675451958,True,11,763,10
U00766,B00000355,3,Works fine but has flaws. Fragrance 224,1645148579,True,44,763,355
U03241,B00000300,4,"Great, would buy again. Fragrance 203",1691515967,True,20,3231,300
U03241,B00000160,3,Decent but I've seen better. Fragrance 62,1612703470,True,33,3231,160
U03241,B00000382,4,"Great, would buy again. Fragrance 560",1617902426,True,39,3231,382
U03241,B00000250,4,Really like this product. Fragrance 611,1700438161,False,3,3231,250
U03241,B00000091,5,Absolutely love it! Fragrance 748,1634336983,True,47,3231,91
U03241,B00000027,5,Highly recommended to everyone. Fragrance 275,1650770904,True,26,3231,27
U03241,B00000128,5,"Perfect, exactly what I needed! Fragrance 717",1623015741,True,16,3231,128
U03241,B00000264,5,Best product in this category. Fragrance 330,1622115501,True,28,3231,264
U03241,B00000037,5,Absolutely love it! Fragrance 175,1688949289,True,9,3231,37
U03241,B00000380,2,Disappointed with the results. Fragrance 327,1700873699,True,3,3231,380
U03241,B00000129,4,"Great, would buy again. Fragrance 96",1700228670,True,30,3231,129
U03241,B00000262,5,Absolutely love it! Fragrance 671,1632852723,True,17,3231,262
U03241,B00000095,5,"Perfect, exactly what I needed! Fragrance 460",1611884399,True,36,3231,95
U03241,B00000165,4,Really like this product. Fragrance 710,1697270273,True,45,3231,165
U03241,B00000350,3,Average product for the price. Fragrance 993,1697180928,True,32,3231,350
U03241,B00000093,5,Absolutely love it! Fragrance 991,1647381804,True,39,3231,93
U04928,B00000249,4,"Great, would buy again. Fragrance 730",1617206316,True,41,4915,249
U04928,B00000088,5,Absolutely love it! Fragrance 820,1615130558,False,20,4915,88
U04928,B00000537,4,Solid performance. Fragrance 425,1650473245,True,38,4915,537
U04928,B00000422,5,Best product in this category. Fragrance 963,1633232238,True,24,4915,422
U04928,B00000194,5,Absolutely love it! Fragrance 174,1613208195,False,31,4915,194
U04928,B00000155,3,"It's okay, nothing special. Fragrance 208",1692661846,True,5,4915,155
U04928,B00000274,3,Decent but I've seen better. Fragrance 777,1673187418,True,43,4915,274
U04928,B00000473,3,Average product for the price. Fragrance 528,1655884309,True,7,4915,473
U04928,B00000627,2,Quality is poor. Fragrance 527,1674493862,True,32,4915,627
U04928,B00000502,3,"It's okay, nothing special. Fragrance 300",1674862735,True,0,4915,502
U04928,B00000218,4,Solid performance. Fragrance 779,1617880237,True,12,4915,218
U00348,B00000495,1,"Terrible product, wasted my money. Fragrance 35",1679223205,True,28,345,495
U00348,B00000214,3,Works fine but has flaws. Fragrance 523,1630604554,True,21,345,214
U00348,B00000190,3,"It's okay, nothing special. Fragrance 964",1676439825,True,23,345,190
U00348,B00000023,5,Absolutely love it! Fragrance 155,1613121724,True,39,345,23
U00348,B00000408,2,Would not recommend. Fragrance 460,1672665097,True,46,345,408
U00348,B00000543,4,Really like this product. Fragrance 29,1664970019,True,17,345,543
U00348,B00000196,1,Broken upon arrival. Fragrance 425,1687548062,True,45,345,196
U00348,B00000385,5,Absolutely love it! Fragrance 869,1656487264,True,10,345,385
U00348,B00000476,5,"Perfect, exactly what I needed! Fragrance 999",1678195393,True,23,345,476
U00348,B00000410,5,"Perfect, exactly what I needed! Fragrance 570",1687295069,True,19,345,410
U00348,B00000470,1,"Terrible product, wasted my money. Fragrance 243",1674813236,False,13,345,470
U00348,B00000037,5,"Perfect, exactly what I needed! Fragrance 544",1631106897,False,49,345,37
U00348,B00000262,5,Absolutely love it! Fragrance 147,1670794689,False,42,345,262
U03394,B00000084,5,Best product in this category. Fragrance 125,1613353760,False,47,3384,84
U03394,B00000240,5,Best product in this category. Fragrance 263,1687538380,True,45,3384,240
U03394,B00000519,4,Good value for money. Fragrance 585,1652132716,True,1,3384,519
U03394,B00000249,4,Really like this product. Fragrance 34,1620735868,False,29,3384,249
U03394,B00000518,5,Absolutely love it! Fragrance 384,1680177078,True,34,3384,518
U03394,B00000199,2,Would not recommend. Fragrance 960,1623990643,True,31,3384,199
U03394,B00000583,4,Solid performance. Fragrance 268,1682777672,False,34,3384,583
U00750,B00000543,5,"Perfect, exactly what I needed! Fragrance 9",1649451364,True,46,747,543
U00750,B00000536,5,Best product in this category. Fragrance 687,1693818814,True,16,747,536
U00750,B00000025,3,Average product for the price. Fragrance 893,1676704664,True,12,747,25
U00750,B00000132,3,Average product for the price. Fragrance 827,1611097309,True,36,747,132
U00750,B00000480,4,Good value for money. Fragrance 205,1618761227,True,32,747,480
U00750,B00000437,5,Absolutely love it! Fragrance 713,1622990157,True,14,747,437
U00750,B00000316,4,"Great, would buy again. Fragrance 234",1664926259,True,5,747,316
U00750,B00000301,5,Highly recommended to everyone. Fragrance 814,1629978318,True,45,747,301
U00750,B00000574,4,Good value for money. Fragrance 388,1637273510,True,12,747,574
U00750,B00000172,2,"Not great, expected better. Fragrance 53",1620519986,True,34,747,172
U05239,B00000320,3,Decent but I've seen better. Fragrance 306,1621555588,True,0,5226,320
U05239,B00000589,4,Solid performance. Fragrance 293,1625145901,True,29,5226,589
U05239,B00000176,3,Works fine but has flaws. Fragrance 92,1617675418,True,15,5226,176
U05239,B00000568,5,Best product in this category. Fragrance 725,1619186745,True,8,5226,568
U05239,B00000566,3,Works fine but has flaws. Fragrance 282,1625074932,True,21,5226,566
U05239,B00000229,5,Absolutely love it! Fragrance 806,1617313589,True,38,5226,229
U05239,B00000420,5,Highly recommended to everyone. Fragrance 901,1650350331,False,41,5226,420
U05239,B00000162,5,Absolutely love it! Fragrance 190,1653218769,True,16,5226,162
U05239,B00000557,4,Solid performance. Fragrance 523,1661633474,True,5,5226,557
U05239,B00000284,4,Good value for money. Fragrance 402,1687388058,True,34,5226,284
U05239,B00000187,3,"It's okay, nothing special. Fragrance 355",1692204662,True,19,5226,187
U05239,B00000556,4,Solid performance. Fragrance 825,1667648240,True,11,5226,556
U01706,B00000166,5,Highly recommended to everyone. Fragrance 73,1647548586,True,24,1701,166
U01706,B00000606,5,Absolutely love it! Fragrance 738,1610435027,True,19,1701,606
U01706,B00000370,5,Best product in this category. Fragrance 488,1669313724,True,45,1701,370
U01706,B00000294,4,Solid performance. Fragrance 114,1614549339,False,32,1701,294
U01706,B00000394,4,Really like this product. Fragrance 246,1643719831,False,12,1701,394
U01706,B00000258,5,Absolutely love it! Fragrance 176,1687777339,True,22,1701,258
U01706,B00000239,5,"Perfect, exactly what I needed! Fragrance 676",1643846102,True,21,1701,239
U01706,B00000604,5,Best product in this category. Fragrance 570,1653807887,False,38,1701,604
U01706,B00000241,5,Absolutely love it! Fragrance 689,1646247305,True,7,1701,241
U01706,B00000085,5,Highly recommended to everyone. Fragrance 722,1613606222,False,23,1701,85
U03842,B00000587,5,Absolutely love it! Fragrance 565,1703351975,False,31,3832,587
U03842,B00000599,5,Highly recommended to everyone. Fragrance 443,1649302212,False,29,3832,599
U03842,B00000614,4,Solid performance. Fragrance 225,1664406676,True,21,3832,614
U03842,B00000617,4,Solid performance. Fragrance 437,1680357890,True,11,3832,617
U03842,B00000395,2,Disappointed with the results. Fragrance 232,1676003602,False,1,3832,395
U03842,B00000348,1,Worst purchase ever. Fragrance 773,1659341517,True,42,3832,348
U03842,B00000327,5,Best product in this category. Fragrance 957,1612005778,True,45,3832,327
U03842,B00000149,5,"Perfect, exactly what I needed! Fragrance 368",1615582241,True,10,3832,149
U03842,B00000242,5,Highly recommended to everyone. Fragrance 131,1644607617,True,15,3832,242
U03842,B00000597,5,Absolutely love it! Fragrance 689,1693980951,False,41,3832,597
U03842,B00000562,3,Decent but I've seen better. Fragrance 903,1669440986,True,6,3832,562
U03842,B00000610,4,Solid performance. Fragrance 302,1650118522,False,20,3832,610
U04538,B00000142,4,Really like this product. Fragrance 164,1611053266,True,27,4526,142
U04538,B00000053,3,Decent but I've seen better. Fragrance 541,1683714819,True,20,4526,53
U04538,B00000213,5,Absolutely love it! Fragrance 621,1651275818,True,8,4526,213
U04538,B00000179,3,Average product for the price. Fragrance 418,1662085334,False,44,4526,179
U04538,B00000037,2,Would not recommend. Fragrance 762,1653304790,False,26,4526,37
U04538,B00000144,5,Best product in this category. Fragrance 420,1671957652,False,17,4526,144
U04538,B00000398,5,Absolutely love it! Fragrance 36,1664587161,True,1,4526,398
U04538,B00000386,5,"Perfect, exactly what I needed! Fragrance 962",1696207860,True,41,4526,386
U04538,B00000562,3,Average product for the price. Fragrance 496,1665166274,True,37,4526,562
U04538,B00000155,5,Best product in this category. Fragrance 980,1618795418,True,24,4526,155
U04538,B00000354,4,Solid performance. Fragrance 993,1675918394,True,7,4526,354
U04538,B00000287,4,Good value for money. Fragrance 805,1685610107,True,4,4526,287
U04023,B00000488,5,Best product in this category. Fragrance 378,1633160654,False,9,4013,488
U04023,B00000122,5,"Perfect, exactly what I needed! Fragrance 859",1648073233,True,9,4013,122
U04023,B00000504,3,Works fine but has flaws. Fragrance 304,1640578972,True,7,4013,504
U04023,B00000137,3,"It's okay, nothing special. Fragrance 806",1652118143,True,47,4013,137
U04023,B00000593,4,Solid performance. Fragrance 628,1669340580,True,38,4013,593
U04023,B00000420,5,Absolutely love it! Fragrance 356,1641255845,False,36,4013,420
U04023,B00000041,5,Absolutely love it! Fragrance 485,1648865454,True,15,4013,41
U04023,B00000548,4,Really like this product. Fragrance 603,1686582562,True,33,4013,548
U04023,B00000382,5,Best product in this category. Fragrance 724,1644671048,False,8,4013,382
U04023,B00000401,1,Broken upon arrival. Fragrance 826,1681484994,True,19,4013,401
U04023,B00000448,5,Best product in this category. Fragrance 12,1659485920,True,16,4013,448
U04023,B00000570,4,Solid performance. Fragrance 632,1638143676,True,5,4013,570
U03777,B00000208,4,Really like this product. Fragrance 898,1679860328,True,30,3767,208
U03777,B00000067,3,Average product for the price. Fragrance 932,1703985622,True,6,3767,67
U03777,B00000601,5,Highly recommended to everyone. Fragrance 87,1691680104,True,10,3767,601
U03777,B00000616,5,Highly recommended to everyone. Fragrance 242,1660479883,True,32,3767,616
U03777,B00000604,5,Highly recommended to everyone. Fragrance 686,1637657016,False,47,3767,604
U03777,B00000075,4,Good value for money. Fragrance 858,1694961034,True,25,3767,75
U03777,B00000404,5,"Perfect, exactly what I needed! Fragrance 700",1612587756,True,14,3767,404
U03777,B00000542,4,Solid performance. Fragrance 519,1644434075,False,49,3767,542
U03777,B00000267,1,Broken upon arrival. Fragrance 672,1685472893,True,21,3767,267
U03777,B00000332,3,"It's okay, nothing special. Fragrance 370",1628942497,False,7,3767,332
U03777,B00000274,4,Really like this product. Fragrance 710,1621132013,True,20,3767,274
U02313,B00000603,3,Average product for the price. Fragrance 750,1632221861,True,5,2305,603
U02313,B00000388,4,Really like this product. Fragrance 413,1618697145,True,23,2305,388
